Partner ID,Brand,Category,Sub-Category,Product Titles,SKU,Partner SKU
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad Yoga 370 Convertible Laptop With 13.3-Inch Display,Intel Core i5/7300U/8GB DDR4 RAM/256GB SSD/Intel HD Graphics/Windows 10 Pro English Black",N70163528V-1,N53372153AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Carbon (2018) Laptop With 14-Inch Display,Intel Core i5 Processor/Quad Core/8th Gen/16GB RAM/128GB SSD/Intel HD Graphics Black",N70163531V-1,N48668678AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470s (2017) Laptop With 14-Inch Touchscreen,Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 English/Arabic Black",N70163536V-1,N53419295AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Yoga G1 2in1 Convertible Laptop With 14 inch Display,Intel Core i7 Processor/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 Pro English Black",N70163567V-1,N53384231AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad L490 Laptop With 14 inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/256GB SSD/Windows 10 Pro English Black",N70163574V-1,N70013789VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - IdeaPad L3 With 15.6-Inch HD Display,Intel Core i3 10110U/Dual Core/10th Gen/8GB DDR4 RAM/256GB SSD/Integrated Intel UHD Graphics/Windows 11 English Abyss Blue",N70163576V-1,N70054346VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X240 (2013) Laptop With 12.5-Inch Display,Intel Core i5 Processor/Dual Core/4th Gen/8GB RAM/256GB SSD/Windows 10 Pro/HD 4000 Graphics Black",N70163577V-1,N45044245AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T450 Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163578V-1,N53334658AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad x1 Carbon G4 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/256 SSD/Intel HD Graphics English Black",N70163579V-1,N53409114AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Chromebook N22 (2018) Laptop With 11.6-Inch Display,Intel Celeron N3050 Processor/1st Gen/4GB RAM/16GB EMMC/Chrome OS/Intel HD Graphics English Black",N70163581V-1,N52202641AMAX1
74949,Lenovo,Electronics,Laptops,Renewed - Lenovo ThinkPad 11e Chromebook With 11.6-Inch Display/4GB RAM/16GB SSD//Chrome OS/Intel HD Graphics English Black,N70163582V-1,N53344234AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Extreme Gen 3 Laptop With 15.6-Inch Display,Intel Core i7/Dual Core/10th Gen/32GB RAM/512GB SSD/Windows 10 Pro/Nvidia Geforce GTX 1650 English Silver",N70163597V-1,N70121792VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T480 (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/Quad Core/8th Gen/16GB RAM/512GB SSD/Windows 10 Pro/Intel HD Graphics With English Keyboard English Black",N70163602V-1,N50609630AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad E14 Laptop With 14-Inch FHD Display,Intel Core i3-10th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163615V-1,N53434769AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkCentre M900z With 24-Inch Display,Intel Core i5-6500/6th Gen/Quad Core/16GB RAM/256GB SSD/Windows 10 English Black",N70163617V-1,N70119842VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/32GB RAM/512 GB SSD/Intel HD Graphics Black",N70163618V-1,N49798224AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X390 Laptop With 13.3-Inch Display,Intel Core i5 8th Gen/16GB RAM/512GB SSD/Windows 10 Professional English Black English Black",N70163623V-1,N70003690VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Carbon G5 (2018) Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Black",N70163629V-1,N52005331AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch Display,Intel Corei5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics Black",N70163642V-1,N49798383AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X270 (2018) Laptop With 12.5-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Black",N70163645V-1,N52005468AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X390 Laptop With 13.3-Inch Display,Intel Core i5 8th Gen/8GB RAM/256GB SSD/Windows 10 Pro English Black",N70163652V-1,N70055748VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T420 (2011) Laptop With 12.5-Inch Display,Intel Core i5 Processor/Dual Core/2nd Gen/8GB RAM/256GB SSD/Windows 7/Intel HD Graphics English Black",N70163666V-1,N53334689AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad x1 Carbon G5 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256 SSD/Intel HD Graphics English Black",N70163685V-1,N53409112AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T490s Laptop With 14-Inch FHD Touch Display,Core i5/8th Generation/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163686V-1,N53414235AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon Laptop With 14-Inch Display,Core i7 Processor/16GB RAM/1TB SSD/Intel UHD Graphics 620 Black",N70163691V-1,N45949239AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon With 14-Inch Touchscreen Display,Intel Core i7 1270P/12 Core/12th Gen/16GB RAM/512GB SSD/Windows 11 Pro/Intel Iris XE English Black",N70163708V-1,N70100704VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - N23 Yoga X360 Chromebook ZA26 Laptop With 11.6-Inch Display,MediaTek MT8173C Processor/4 GB RAM/32 GB Emmc/PowerVR GX6250 Graphics English Black",N70163729V-1,N53372077AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,CeleronÂ /5th Gen/4GB DDR4 RAM/128GB SSD/Windows 10 Pro English Black",N70163732V-1,N70084854VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T480s (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163737V-1,N50609640AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - P50 Laptop With 15.5-Inch FHD Display,Core i7-6820HQ/6th Gen/Quad Core/32GB RAM/512GB SSD/Nvidia Quadro M2000M 4GB (Graphics)/Windows 10 English Black",N70163739V-1,N53386820AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad Yoga 11E X360 Touch With 11.6-Inch Touch Screen Display,Intel Core i5-7th Generation/8GB RAM/128 GB SSD/Windows 10 English Black",N70163740V-1,N53407882AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X280 Laptop With 12.5-Inch HD Display,Core i5/8th Generation/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163741V-1,N53414230AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - X1 Carbon With 14-Inch HD Display,Core i5/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163753V-1,N70052576VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon Laptop With 14-Inch Display,Core i7/10th Gen/16GB RAM/512GB SSD/Windows 10 Pro/Intel HD Graphics Black",N70163755V-1,N44671346AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Yoga 11e (2013) Touch Chrome Book With 11.6-Inch Display,Intel Celeron Processor/3rd Gen/4GB RAM/16GB SSD/Integrated Graphics Black",N70163765V-1,N53378677AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T480 Laptop With 14-Inch FHD Display,Intel Core i5-8250U/8th Gen/8 Core/16GB DDR4 RAM/512GB SSD/Windows 10 Pro English Black",N70163768V-1,N70031918VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T460s Laptop With 14 Inch Display,Intel Core i7-6600U/8GB RAM/512B SSD/Windows 10 English Graphite",N70163776V-1,N53404192AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon Laptop With 14-Inch Display, Core i7 Processor/16GB RAM/1TB SSD/Intel UHD Graphics 620 English Black",N70163777V-1,N70029489VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T14s Business Laptop 14-Inch FHD Display,Intel Core (TM) i5/10th Gen/Quad Core/16GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163778V-1,N70047773VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470s (2017) Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Black",N70163795V-1,N53356997AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T14 Laptop With 14-Inch FHD Display,Intel Core i5-10th Gen Processor/16 GBRAM/DDR4/512 GB SSD Hard/Windows 10 Pro English Black",N70163815V-1,N70013785VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T450 Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/Windows 10 English Black",N70163816V-1,N49265932AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad 260 YOGA Touchscreen Laptop With 12.5-Inch Display,Intel Core i5 Processor/6th GEN/8GB RAM/256GB SSD/520 Integrated HDGraphics black",N70163818V-1,N43444002AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470S Laptop With 14-Inch Display,Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4600 English Black",N70163819V-1,N52005326AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 Pro English Black",N70163820V-1,N53361287AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Yoga 11e (2013) Laptop With 11.6-Inch Display,Celeron Processor/1st Gen/4GB RAM/128GB SSD/Integrated Graphics English Black",N70163821V-1,N50609445AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T460s Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/12GB RAM/256GB SSD/Intel HD Graphics 520 Black",N70163824V-1,N53330977AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - T460 ThinkPad Utrabook Laptop With 14-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163826V-1,N53403391AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - T460s ThinkPad Utrabook Laptop With 14-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163827V-1,N53403392AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470 Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163871V-1,N53334491AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X270 (2018) Laptop With 12.5-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Black English Black",N70163875V-1,N52005340AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X270 Business Laptop With 12.5-Inch Display,Intel Core i7/6th Gen CPU/Dual Core/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163876V-1,N70064631VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Yoga 370 Laptp With 14-Inch FHD Display,Core i5 7600U Processor/8GB RAM/128GB SSD/Intel HD Graphics With 360 Touch Screen Rotation English Black",N70163878V-1,N53375433AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T480 Laptop With 14-Inch Display,Intel Core i5-8350U/8th Gen/Dual Core/16GB RAM/256GB SSD/Intel HD Graphics/Windows 10 Pro English Black",N70163881V-1,N70113091VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon With 14-Inch WQHD Touchscreen Display,Intel Core i7 5500U/Dual Core/3rd Gen/8GB RAM/512GB SSD/Windows 10 English Black",N70163885V-1,N70135641VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad E585 Laptop With 15.6--Inch FHD Display, AMD Ryzen 5 2500U/Quad Core/8GB RAM/256GB SSD/AMD Radeon Vega 8 Graphics/Windows 10 English/Japanese Black",N70163886V-1,N70064629VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T460s Laptop With 14-Inch Full HD Display,Core i7/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163887V-1,N70052588VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad Yoga 260 (2018) 2-in-1 Laptop With 12.5-Inch Display,Intel Core i3 Processor/6th Gen/4GB RAM/128GB SSD/Windows 10 English Black",N70163890V-1,N53336667AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X280 Business Laptop With 12.5-Inch Display,Intel Core i5 Processor/8th Generation8GB RAM/256 GB SSD/Windows 10 Pro English Black",N70163893V-1,N53419453AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - All-in-One Desktop PC ThinkCentre M93 AIO With 24-Inch HD Display,Intel Core i5 Processor/Dual Core/4th Gen/8GB RAM/256GB SSD/Windows/Intel HD 620 With CD Room English Black",N70163896V-1,N70087142VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkCentre M700 (2015) Mini Desktop PC,Intel Core i5 Processor/6th Gen/8GB RAM/500GB HDD/Intel HD Graphics 530 English Black",N70163898V-1,N70003505VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470 Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163901V-1,N53334317AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad L470 (2017) Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/512GB SSD/Intel HD Graphics 520 English Black",N70163906V-1,N70013912VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/16GB RAM/256GB SSD/Intel HD Graphics English Black",N70163909V-1,N70029465VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X13 Gen 1 Laptop With 13.3-Inch HD Display,AMD Ryzen 3 Pro 4450U/Quad Core/8GB DDR4 RAM/256GB SSD/Radeon Graphics/Windows 10 Pro English Black",N70163910V-1,N70047739VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Intel Celeron/4th Gen/4GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163916V-1,N70084865VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T440s (2014) Business Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4400 English/Arabic Black",N70163918V-1,N53353480AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - T440 ThinkPad Utrabook Laptop With 14-Inch HD Display,Intel Core i5-4th Gen Processor/8GB DDR3L RAM/256GB SSD/Windows 10 Pro English Black English Black",N70163923V-1,N53411401AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X280 (2020) Laptop With 12.5-Inch Touchscreen Display,Intel Core i7 Processor/8th Gen/16GB RAM/256GB SSD/Intel HD Graphics English Black",N70163932V-1,N50609646AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T14 Laptop With 14-Inch FHD Display,Intel Core i5/11th Gen Processor/16 GBRAM/DDR4/512 GB SSD Hard/Windows 10 Pro English Black",N70163938V-1,N70013774VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad L470 Laptop With 14 Inch Anti-Glare FHD (1920 x 1080) Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Windows 10 Black",N70163940V-1,N53403205AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Yoga Laptop With 14.1-Inch Touchscreen Display,Intel Core i7/Quad Core/8th Gen/16GB RAM/512GB SSD/Windows 11 Pro English Black",N70163942V-1,N70093617VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/512GB SSD/5500MB Intel UHD Graphics/Windows 10 Pro Black",N70163948V-1,N53361286AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - L460 ThinkPad Laptop With 14-Inch HD Display,Intel Core i3-6th Gen Processor/8GB DDR3L RAM/256GB SSD/Windows 10 Pro English Black",N70163954V-1,N53403394AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad Yoga 11E X360 With 11.6-Inch Touch Screen Display,Intel Core i5-7th Generation/8GB RAM/256 GB SSD/Windows 10 English Black",N70163955V-1,N53407888AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB DDR4 RAM/512GB SSD/Intel HD Graphics Black",N70163960V-1,N49798237AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Carbon G6 Laptop With 14.1 inch Display,Intel Core i7/8th Generation CPU/16GB RAM/512GB SSD/Windows 10/Intel UHD Graphics English Black",N70163964V-1,N70058618VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad Yoga 11E X360 With 11.6-Inch Touch Screen Display,Intel Core i5-7th Generation/8GB RAM/256 GB SSD/Windows 10 English Black",N70164072V-1,N53407884AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T480s (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel HD Graphics English Black",N70164073V-1,N50609963AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad P1 Gen 3 Laptop With 15.3-Inch Display, Intel Core i7 Processor/10th Gen/32 RAM/1 TB SSD/ NVIDIA QUADRO T1000 WITH MAX-Q DESIGN 4GB/Windows 10 Pro English Silver",N70164081V-1,N70121793VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Chromebook 100e (2019) Laptop With 11.6-Inch Display,MediaTek MTK 8173C Processor/4GB RAM/32GB eMMC/8th Gen/Chrome OS/Integrated Graphics English Black",N70164083V-1,N70003474VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470s (2018) Laptop With 14-Inch Display, Intel Core i7 Processor/Dual Core/7th Gen/8GB RAM/256GB SSD/Windows 10 Pro English/Arabic Black",N70164090V-1,N51630342AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X270 Business Laptop With 12.5 inch Display,Intel Core i3-6th Generation CPU/8GB DDR4 RAM/180GB SSD/Windows 10 Pro English Black English Black",N70164093V-1,N53386247AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T460 (2018) Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Black",N70164096V-1,N52005336AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470s Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70164097V-1,N53334054AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T480 (2018) Laptop With 14-Inch Display, Intel Core i5 Processor/8th Gen/4GB RAM/256GB SSD/Windows 10 English Black",N70164100V-1,N51630327AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed -Thinkpad T470 Laptop With 14-Inch Display,Intel Core i7-8650U/6th Gen/16GB RAM/256GB SSD/Intel HD Graphics English Black",N70164106V-1,N70023172VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Chromebook N42 Laptop With 14-Inch Touchscreen Display,Intel celeron N3060 Processor/6th Gen/4GB RAM/16GB SSD/chrome Os Black",N70164107V-1,N53248487AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T530 (2013) Laptop With 15.6-Inch Display, Intel Core i5 Processor/3rd Gen/8GB RAM/500GB HDD/Intel HD Graphics Black English Black",N70164113V-1,N53334630AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Carbon (2018) Laptop With 14-Inch Display,Intel Core i5 Processor/Quad Core/6th Gen/8GB RAM/180GB SSD/Windows 10 Pro English Black",N70164117V-1,N51630315AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T470S (2019) Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 English Black",N70164118V-1,N52005327AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Chromebook N42 (2019) Laptop With 14-Inch Display,Intel Celeron N3060 Processor/6th Gen/4GB RAM/16GB SSD/Integrated Graphics Black",N70164127V-1,N53328472AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470s Laptop With 14-Inch Full HD Display,Core i7/Dual Core/7th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Silver",N70164138V-1,N70065076VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X13 Laptop With 13.3-Inch Display,Core i7 Processer/8GB RAM/512GB SSD/Windows 10 Pro/Intel HD Graphics Black",N70164151V-1,N45048233AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T450 Notebook Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/16GB RAM/256GB SSD/Windows 10 English Black",N70164152V-1,N51438094AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkCentre M920z With 23.8-Inch Display,Intel Core i5-8500/8th Gen/Hexa Core/8GB RAM/512GB SSD/Windows 10 English Black",N70164153V-1,N70119837VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T490s Laptop With 14-Inch Display,Intel(R)-Core(TM)-i7/Quad Core/8th Gen/16GB RAM/512GB SSD/Windows 10 Pro English Black",N70164192V-1,N70085601VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad L380 Business Laptop With 13.3-Inch HD Display,Intel core i3 8th Generation/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70164193V-1,N53389262AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad 13 Laptop With 13.3-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70164196V-1,N53421341AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Yoga G3 Laptop With 14.1-Inch Touchscreen Display,intel Core i7/8th Gen/16GB RAM/512GB SSD/Windows 11 Pro English Black",N70164197V-1,N70060096VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T460S Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Windows 10 Pro/Intel HD 520 Integrated Graphics English Black",N70164202V-1,N45044252AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/16GB RAM/256GB SSD/Windows 10/Intel HD Graphics Black",N70164204V-1,N49798190AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - T460s ThinkPad Laptop With 14-Inch HD Display,Intel Core i5-6200U/12GB/256GB SSD/Windows 10 Pro English Black",N70164206V-1,N53431696AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s Laptop With 14-Inch Touch Screen Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel UHD Graphics/Windows 10 Pro English Black",N70164209V-1,N70072014VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics 5500 English/Arabic Black",N70164210V-1,N53385322AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Carbon (2017) Laptop With 14-Inch Display,Intel Core i7 Processor/7th Gen/16GB RAM/512GB SSD/Windows 10/Intel HD Graphics English Black",N70164212V-1,N70072319VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T460s Laptop With 14-Inch Full HD Display,Core i5/Dual Core/6th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70164221V-1,N70052589VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X390 2018 Laptop With 13.3-Inch Display,Intel Core i5 Processor/Quad Core/16GB RAM/512GB SSD/Windows 10/Intel UHD Graphics 620 English Black",N70164400V-1,N70052713VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - OptiPlex 7470 AIO Powerful With 23-Inch Display,Intel Core i7/9th Gen/Octa Core/16GB RAM/256GB SSD/Windows 10 English Black",N70164413V-1,N70119845VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad x1 Carbon G7 Laptop With 14-Inch Display,Intel Core i7 Processor/Quad Core/8th Gen/8GB RAM/256 SSD/Intel HD Graphics English Black",N70164415V-1,N53409131AMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Legion 5 AI Powered Gaming Laptop With 16-Inch WQXGA Display,Core i9 14900HX/24-Core/14th Gen/32GB RAM/1TB SSD/NVIDIA GeForce RTX 4060/Windows 11 English Luna Grey",N70164450V-1,N70135622VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad P1 Gen 4 Laptop With 16-Inch Display,Intel Core i7-11800H/11th Gen/Octa Core/32GB RAM/1TB SSD/4GB NVIDIA Quadro T1200/Windows 10 Pro English â€ŽBlack",N70164454V-1,N70143014VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X1 Yoga Laptop With 14-Inch Display, Core i7 Processor/16GB RAM/512GB SSD/Intel HD 620 Graphics English Black",N70164458V-1,N70003640VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Celeron/5th Gen/4GB DDR4 RAM/128GB SSD/â€ŽIntel HD 620/Windows 10 Pro English Black",N70164461V-1,N70084857VMAX1
74949,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T470 Laptop With 14-Inch HD Display,Core i5/6th Generation/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70164462V-1,N53414232AMAX1
